timestamp,x,y,yaw,speed,nearest_path_index,reference_x,reference_y,reference_yaw,reference_speed,cte,heading_error,speed_error,steering_command,acceleration_command,solver_status,solver_time_ms,iteration_count,state_valid,fallback_active
1221.119,-0.01528746310850327,-1.999993591369066,-3.4137287943497756e-06,0.0001030931133444936,0,nan,nan,nan,3.0,4.5170997672435344e-07,-4.869035885368689e-05,2.9998969068866557,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1221.215,-0.01535135021666165,-1.9999935741545998,-3.4310830098165607e-06,9.055946581912046e-05,0,nan,nan,nan,3.0,4.7181703596425123e-07,-4.8707713069084946e-05,2.999909440534181,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1221.319,-0.015422522050054455,-1.9999935553371997,-3.4500458648007713e-06,7.763372947692584e-05,0,nan,nan,nan,3.0,4.932319970820436e-07,-4.8726141336441486e-05,2.999922366270523,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1221.416,-0.015490203863118612,-1.9999935377579616,-3.467760453132765e-06,6.625978282136043e-05,0,nan,nan,nan,3.0,5.128301495792586e-07,-4.8742959198655456e-05,2.9999337402171786,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1221.515,-0.015556889666933051,-1.999993520705473,-3.4849347959156494e-06,5.5852928600522567e-05,0,nan,nan,nan,3.0,5.349909035232263e-07,-4.876192272096347e-05,2.9999441470713997,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1221.617,-0.015630951331101324,-1.9999935020493373,-3.503720065112609e-06,4.5157630800033195e-05,0,nan,nan,nan,3.0,5.557422084638198e-07,-4.87796341794855e-05,2.9999548423692,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1221.716,-0.015701076771353177,-1.9999934846329221,-3.521254660064614e-06,3.582648193299428e-05,0,nan,nan,nan,3.0,5.767524356755512e-07,-4.879752688236039e-05,2.999964173518067,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1221.817,-0.01577503313430698,-1.9999934665002477,-3.5395061069676717e-06,2.682697771660201e-05,0,nan,nan,nan,3.0,5.978113362519438e-07,-4.881541935297662e-05,2.9999731730222834,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1221.916,-0.015845491803174547,-1.9999934494294513,-3.556678392452582e-06,1.916461212411894e-05,0,nan,nan,nan,3.0,6.187037200775111e-07,-4.883313172809878e-05,2.999980835387876,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1222.018,-0.0159212090285133,-1.9999934312884362,-3.5749293949234183e-06,1.2428667552582277e-05,0,nan,nan,nan,3.0,6.390027493444765e-07,-4.8850308211889626e-05,2.9999875713324475,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1222.117,-0.015995494218891328,-1.9999934136756747,-3.592641797279438e-06,9.117916247860233e-06,0,nan,nan,nan,3.0,6.61248518241745e-07,-4.886909409673734e-05,2.999990882083752,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1222.221,-0.01607584917099686,-1.99999339481379,-3.6116085958344827e-06,1.1424576154773587e-05,0,nan,nan,nan,3.0,6.824733904008115e-07,-4.888698310301365e-05,2.999988575423845,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1222.318,-0.016150847675720923,-1.9999933773719947,-3.6291423723832613e-06,1.6404250744883553e-05,0,nan,nan,nan,3.0,7.039470204413739e-07,-4.8905056731385343e-05,2.999983595749255,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1222.415,-0.016225711670424952,-1.99999336010354,-3.646497126334029e-06,2.191267721986501e-05,0,nan,nan,nan,3.0,7.250300749024299e-07,-4.8922769295689505e-05,2.99997808732278,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1222.519,-0.01630351003298957,-1.9999933422980467,-3.6643861170858243e-06,2.7578949078121373e-05,0,nan,nan,nan,3.0,7.465703390763072e-07,-4.894083939621652e-05,2.9999724210509218,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1222.622,-0.01638662132338703,-1.9999933234204188,-3.683353444353139e-06,3.3368830739623816e-05,0,nan,nan,nan,3.0,7.670737655040786e-07,-4.895801649107412e-05,2.9999666311692605,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1222.718,-0.01646163800413398,-1.9999933064976987,-3.7003504586971833e-06,3.8310513217016476e-05,0,nan,nan,nan,3.0,7.891020261213716e-07,-4.897644483570218e-05,2.999961689486783,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1222.817,-0.016538719937094305,-1.9999932892168708,-3.717707516243828e-06,4.3097903453993635e-05,0,nan,nan,nan,3.0,8.105148641967047e-07,-4.8994337575880564e-05,2.999956902096546,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1222.917,-0.016621876983219028,-1.9999932706845023,-3.736313533966275e-06,4.793864120372957e-05,0,nan,nan,nan,3.0,8.319542706721066e-07,-4.901222789177595e-05,2.999952061358796,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1223.016,-0.016699885514225524,-1.9999932533959144,-3.7536681868047035e-06,5.2186141870320096e-05,0,nan,nan,nan,3.0,8.534180163450903e-07,-4.903012041479471e-05,2.9999478138581295,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1223.117,-0.016782352559871636,-1.999993235214768,-3.7719189612293248e-06,5.638283922107201e-05,0,nan,nan,nan,3.0,8.74902888743e-07,-4.9048013608388175e-05,2.999943617160779,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1223.22,-0.016866054082148897,-1.9999932168509975,-3.790347503802924e-06,6.0350796561274694e-05,0,nan,nan,nan,3.0,8.961951609238782e-07,-4.9065726219321704e-05,2.999939649203439,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1223.315,-0.016944427646089652,-1.9999931997321756,-3.8075245254752e-06,6.38152291173462e-05,0,nan,nan,nan,3.0,9.181533435726476e-07,-4.9083974367203353e-05,2.9999361847708825,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1223.417,-0.0170280556671283,-1.9999931815420728,-3.825775405382889e-06,6.726000745911171e-05,0,nan,nan,nan,3.0,9.388366886731145e-07,-4.910115100509316e-05,2.999932739992541,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1223.518,-0.017111201411748433,-1.9999931635262427,-3.84384620923493e-06,7.0442357947236e-05,0,nan,nan,nan,3.0,9.612627230006715e-07,-4.911976053634248e-05,2.999929557642053,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
