timestamp,x,y,yaw,speed,nearest_path_index,reference_x,reference_y,reference_yaw,reference_speed,cte,heading_error,speed_error,steering_command,acceleration_command,solver_status,solver_time_ms,iteration_count,state_valid,fallback_active
1859.222,-0.015160054741236353,-1.999993625774508,-3.382062002876368e-06,0.0001313109967122902,0,nan,nan,nan,2.0,4.094761005221659e-07,-4.865688693334036e-05,1.9998686890032877,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1859.318,-0.015220629829752972,-1.9999936087085908,-3.3994201859610477e-06,0.00011744274482049374,0,nan,nan,nan,2.0,4.298981813553027e-07,-4.867478363701494e-05,1.9998825572551795,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1859.419,-0.01528576213887217,-1.9999935907473625,-3.417678459191072e-06,0.00010363197099369463,0,nan,nan,nan,2.0,4.514252079864658e-07,-4.8693585400272354e-05,1.9998963680290063,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1859.515,-0.0153482688418729,-1.9999935738478558,-3.4348557375241234e-06,9.133945505105473e-05,0,nan,nan,nan,2.0,4.717764752152141e-07,-4.871130285355463e-05,1.999908660544949,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1859.62,-0.01541935892787956,-1.9999935549853785,-3.4540163962119955e-06,7.838725297268197e-05,0,nan,nan,nan,2.0,4.928134529105491e-07,-4.8729564513738666e-05,1.9999216127470274,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1859.715,-0.01548352517513851,-1.9999935382536584,-3.4710141017420963e-06,6.754894756482383e-05,0,nan,nan,nan,2.0,5.137024139543641e-07,-4.874764416129551e-05,1.9999324510524352,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1859.818,-0.015555680813341187,-1.9999935197361265,-3.489813853405949e-06,5.624236561226213e-05,0,nan,nan,nan,2.0,5.34438070759641e-07,-4.8765540610062885e-05,1.9999437576343877,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1859.915,-0.015624021711011946,-1.9999935024606459,-3.5073521719555585e-06,4.6331121396551585e-05,0,nan,nan,nan,2.0,5.558566361487277e-07,-4.8783982231181966e-05,1.9999536688786035,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1860.019,-0.015696190057715085,-1.9999934844674878,-3.5256136357064816e-06,3.666279541099304e-05,0,nan,nan,nan,2.0,5.766958872017833e-07,-4.8801882089222204e-05,1.999963337204589,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1860.124,-0.01577370545237043,-1.999993465399926,-3.544957677300413e-06,2.718884429038294e-05,0,nan,nan,nan,2.0,5.971596243201035e-07,-4.881941715506599e-05,1.9999728111557096,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1860.219,-0.015841914633401594,-1.9999934488238107,-3.5617720704887e-06,1.972672038832657e-05,0,nan,nan,nan,2.0,6.193589285255292e-07,-4.8838402129991465e-05,1.9999802732796117,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1860.314,-0.015914585150044368,-1.999993431351802,-3.5794904810083647e-06,1.308684309329377e-05,0,nan,nan,nan,2.0,6.40121213333461e-07,-4.8856120540285985e-05,1.9999869131569068,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1860.415,-0.01599028591040045,-1.999993413341118,-3.597749787231942e-06,9.214489492447376e-06,0,nan,nan,nan,2.0,6.615593726909579e-07,-4.887437984679721e-05,1.9999907855105075,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1860.518,-0.016067518533336125,-1.9999933951468358,-3.6161909745010923e-06,1.0841838613678563e-05,0,nan,nan,nan,2.0,6.826116199246573e-07,-4.889227914750549e-05,1.9999891581613862,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1860.616,-0.01614165251944676,-1.9999933778417813,-3.6337294773234045e-06,1.555184636340261e-05,0,nan,nan,nan,2.0,7.034857621169903e-07,-4.8909997926394055e-05,1.9999844481536366,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1860.715,-0.016219514186504337,-1.9999933598185013,-3.6519882655695717e-06,2.1239616525068852e-05,0,nan,nan,nan,2.0,7.241795927669489e-07,-4.892753361751545e-05,1.9999787603834749,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1860.817,-0.016297239683721983,-1.9999933419701463,-3.6700680369193707e-06,2.6904074849307947e-05,0,nan,nan,nan,2.0,7.464005481252896e-07,-4.894633649188407e-05,1.9999730959251507,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1860.924,-0.016381849374994376,-1.9999933226894744,-3.6895947826970972e-06,3.281262890326377e-05,0,nan,nan,nan,2.0,7.667272676571876e-07,-4.896351390026865e-05,1.9999671873710967,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1861.015,-0.016454437272312643,-1.999993306262565,-3.7062274497612973e-06,3.76118383586204e-05,0,nan,nan,nan,2.0,7.892243511072957e-07,-4.898249590645776e-05,1.9999623881616413,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1861.119,-0.01653622990913313,-1.999993287867733,-3.724847963845778e-06,4.2707999817612636e-05,0,nan,nan,nan,2.0,8.108921764026889e-07,-4.9000757668338224e-05,1.9999572920001825,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1861.221,-0.0166185442277184,-1.9999932694693818,-3.743472494868112e-06,4.7508651635446916e-05,0,nan,nan,nan,2.0,8.323715189488039e-07,-4.901883807972851e-05,1.9999524913483646,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1861.317,-0.0166948989660011,-1.999993252497786,-3.7606489935855338e-06,5.167858656896188e-05,0,nan,nan,nan,2.0,8.536598819779116e-07,-4.903673569600642e-05,1.999948321413431,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1861.423,-0.01678055493612251,-1.9999932335565869,-3.7798122138202374e-06,5.6048280873671024e-05,0,nan,nan,nan,2.0,8.754007708978854e-07,-4.90549982474775e-05,1.9999439517191264,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1861.518,-0.016857708654203264,-1.9999932165785677,-3.7969885334986665e-06,5.972027039727805e-05,0,nan,nan,nan,2.0,8.969487286238817e-07,-4.907307789148163e-05,1.9999402797296026,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1861.615,-0.016937657158561287,-1.9999931990622404,-3.814707411012279e-06,6.327629196676813e-05,0,nan,nan,nan,2.0,9.185161948137024e-07,-4.909115758877647e-05,1.9999367237080332,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1861.72,-0.017022051660075668,-1.9999931806480804,-3.833328263256949e-06,6.67709986157436e-05,0,nan,nan,nan,2.0,9.396711130854708e-07,-4.910887639697492e-05,1.9999332290013843,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1861.825,-0.01710020287683918,-1.9999931636623896,-3.850505191888255e-06,6.978385512482759e-05,0,nan,nan,nan,2.0,9.612751398898417e-07,-4.912695657699473e-05,1.999930216144875,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1861.916,-0.017184423089674113,-1.999993145422222,-3.868947622254997e-06,7.280455663178399e-05,0,nan,nan,nan,2.0,9.833284242583283e-07,-4.914539780420668e-05,1.9999271954433682,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1862.018,-0.01726894287323779,-1.9999931271789653,-3.887388591256721e-06,7.561419711786822e-05,0,nan,nan,nan,2.0,1.0049653667654483e-06,-4.916347835282053e-05,1.9999243858028821,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1862.114,-0.017349577976868605,-1.9999931098280026,-3.904928693331489e-06,7.810004480872233e-05,0,nan,nan,nan,2.0,1.0266166517023119e-06,-4.91815587526645e-05,1.9999218999551913,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1862.22,-0.01743378693823378,-1.999993091758608,-3.923188156931058e-06,8.050512210044399e-05,0,nan,nan,nan,2.0,1.0476319431789127e-06,-4.919909499712105e-05,1.9999194948778996,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1862.323,-0.0175232547635077,-1.9999930726128403,-3.942533552788173e-06,8.285961713591004e-05,0,nan,nan,nan,2.0,1.069960038434159e-06,-4.921771924593088e-05,1.9999171403828642,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1862.418,-0.017602054006757063,-1.9999930557919816,-3.959530598229297e-06,8.477219820334835e-05,0,nan,nan,nan,2.0,1.091650016198219e-06,-4.923579909998921e-05,1.9999152278017966,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1862.515,-0.01768523280004229,-1.9999930380731625,-3.977429055406275e-06,8.663690991776687e-05,0,nan,nan,nan,2.0,1.1131347258853905e-06,-4.925369748765007e-05,1.9999133630900823,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1862.616,-0.017770275604193413,-1.9999930199947211,-3.995691938121912e-06,8.83891666835598e-05,0,nan,nan,nan,2.0,1.1348464311411874e-06,-4.927177741542721e-05,1.9999116108333164,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1862.716,-0.01785126666721465,-1.9999930028085855,-4.013048278232944e-06,8.992124060988629e-05,0,nan,nan,nan,2.0,1.156350841928652e-06,-4.9289678337505194e-05,1.9999100787593902,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1862.817,-0.017940012601174386,-1.9999929840094537,-4.032031976521377e-06,9.145586528068114e-05,0,nan,nan,nan,2.0,1.1785160310770237e-06,-4.9308120514623965e-05,1.9999085441347193,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1862.917,-0.018024676380191174,-1.999992966103284,-4.050111946335062e-06,9.27875773328929e-05,0,nan,nan,nan,2.0,1.2002551319019547e-06,-4.9326201727151187e-05,1.9999072124226671,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1863.021,-0.018112013473036138,-1.9999929476576508,-4.0687361841593105e-06,9.403399877213645e-05,0,nan,nan,nan,2.0,1.2220026242248226e-06,-4.934428131475599e-05,1.999905966001228,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1863.115,-0.018191826554602636,-1.9999929308219881,-4.085732002678817e-06,9.506635869918402e-05,0,nan,nan,nan,2.0,1.2435393678445522e-06,-4.9362180319700855e-05,1.9999049336413008,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
