timestamp,x,y,yaw,speed,nearest_path_index,reference_x,reference_y,reference_yaw,reference_speed,cte,heading_error,speed_error,steering_command,acceleration_command,solver_status,solver_time_ms,iteration_count,state_valid,fallback_active
1424.016,-0.01521003611022917,-2.499993612716841,-3.3932009270600987e-06,0.00012012872797895494,0,nan,nan,nan,3.0,-0.4999995744867201,-4.866821681437372e-05,2.999879871272021,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1424.12,-0.015276851972278146,-2.4999935942530302,-3.4118682521182203e-06,0.0001057676282249465,0,nan,nan,nan,3.0,-0.4999995530047342,-4.8686883600268516e-05,2.999894232371775,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1424.221,-0.015343134900974179,-2.499993576316347,-3.429999651990399e-06,9.260204518243163e-05,0,nan,nan,nan,3.0,-0.4999995318657026,-4.8705196431964026e-05,2.9999073979548174,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1424.314,-0.01540396921717942,-2.4999935601513545,-3.4463368559197184e-06,8.137088091609451e-05,0,nan,nan,nan,3.0,-0.49999951128481446,-4.8722966915271115e-05,2.999918629119084,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1424.42,-0.01547677757608,-2.4999935411370906,-3.46554257010837e-06,6.889906026708312e-05,0,nan,nan,nan,3.0,-0.4999994902269598,-4.874109492725154e-05,2.9999311009397327,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1424.518,-0.015544608485996684,-2.499993523717499,-3.4831360455637664e-06,5.8148316434142946e-05,0,nan,nan,nan,3.0,-0.49999946911137394,-4.8759226073169515e-05,2.9999418516835656,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1424.616,-0.01561418283001302,-2.499993506115239,-3.500908275594874e-06,4.7923735651835606e-05,0,nan,nan,nan,3.0,-0.49999944815070585,-4.87771790544933e-05,2.999952076264348,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1424.718,-0.01568403859682375,-2.499993488686114,-3.5184984131720306e-06,3.842945756479677e-05,0,nan,nan,nan,3.0,-0.49999942713897644,-4.879512847244527e-05,2.9999615705424354,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1424.82,-0.015759909980639003,-2.4999934700071447,-3.5373480867038837e-06,2.8980423197492217e-05,0,nan,nan,nan,3.0,-0.49999940628965134,-4.8812900756978195e-05,2.9999710195768023,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
1424.918,-0.015832363247516485,-2.4999934523910294,-3.5551200203504568e-06,2.0870535050026618e-05,0,nan,nan,nan,3.0,-0.49999938412825146,-4.883175007996954e-05,2.99997912946495,0.0,-1.0,SOLVER_EXCEPTION,0.0,0,True,True
