group,start_index,start_x,start_y,predicted_x,predicted_y,true_x,true_y,error_x,error_y,position_error,yaw_error
2.0,503.0,2.893297868524378,-182.69254075748697,2.6614077911189487,-182.63157195422926,2.658976460346841,-182.634639018404,0.002431330772107554,0.0030670641747292393,0.003913853852062525,-0.0038142950569319822
2.0,508.0,2.780466042317423,-182.6649872712464,2.548634897081485,-182.60274623929712,2.5457308509713608,-182.60572796416238,0.002904046110124181,0.002981724865264823,0.004162231010151397,-0.0038397878181921645
2.0,513.0,2.658976460346841,-182.634639018404,2.4272297958242293,-182.57109103951677,2.42230743743431,-182.57353016947562,0.004922358389919168,0.0024391299588444326,0.005493538666009375,-0.0037520529802361753
2.0,518.0,2.5457308509713608,-182.60572796416238,2.3140969954181636,-182.540968590537,2.3035005850620696,-182.54185577721827,0.010596410356094044,0.0008871866812683038,0.010633485441855694,-0.0034983044204905944
2.0,523.0,2.42230743743431,-182.57353016947562,2.190832150920305,-182.50745354458365,2.189811955124085,-182.51091684773854,0.0010201957962201469,0.0034633031548878535,0.003610438782929496,-0.0039229651499779195
2.0,528.0,2.3035005850620696,-182.54185577721827,2.072209153834142,-182.4745159765999,2.073815980029476,-182.478716084986,-0.0016068261953341434,0.004200108386100965,0.004496976859736733,-0.004040026174588984
2.0,533.0,2.189811955124085,-182.51091684773854,1.9588658253512945,-182.44178932472187,1.952266017334635,-182.4435822545579,0.006599808016659603,0.0017929298360286339,0.006839010400173846,-0.0035922711302949217
2.0,538.0,2.073815980029476,-182.478716084986,1.844081970751043,-182.40499883452722,1.8402223213424975,-182.40579308144854,0.0038596494085454403,0.000794246921316244,0.003940523027328416,-0.001920144308438232
2.0,543.0,1.952266017334635,-182.4435822545579,1.7252069611029226,-182.360294987194,1.7255523961727932,-182.36575934093435,-0.00034543506987061434,0.005464353740336492,0.005475261380703749,-0.0058583207624551825
2.0,548.0,1.8402223213424975,-182.40579308144854,1.6150170780738409,-182.31661952235373,1.6066553039685356,-182.32319628571517,0.008361774105305253,0.006576763361437088,0.010638283813684177,-0.00926193285593957
2.0,553.0,1.7255523961727932,-182.36575934093435,1.5004547928676075,-182.27506727930484,1.4951452590261711,-182.281930566465,0.005309533841436398,0.006863287160172149,0.008677318725063764,-0.0087369091296714
2.0,558.0,1.6066553039685356,-182.32319628571517,1.3822072266464813,-182.23003537611,1.3764699229600699,-182.23657160123864,0.005737303686411455,0.006536225128627393,0.008697062292648631,-0.008573762004438823
2.0,563.0,1.4951452590261711,-182.281930566465,1.271432128392872,-182.1863467234663,1.2656790200068178,-182.19287521607404,0.005753108386054251,0.006528492607742464,0.008701693618545515,-0.00860945011466363
2.0,568.0,1.3764699229600699,-182.23657160123864,1.1535912023410548,-182.13845985509832,1.1515917513982166,-182.14650355030884,0.0019994509428382656,0.008043695210517399,0.008288476139346567,-0.008964502115169637
2.0,573.0,1.2656790200068178,-182.19287521607404,1.0436410809732308,-182.09241617004605,1.037371433492205,-182.09865671779752,0.006269647481025764,0.006240547751474423,0.008846067814275741,-0.008569291230611675
2.0,578.0,1.1515917513982166,-182.14650355030884,0.9304804395730353,-182.04363613119688,0.9250818563204528,-182.05021701487667,0.005398583252582467,0.006580883679788485,0.008511917007464906,-0.008655112318369351
2.0,583.0,1.037371433492205,-182.09865671779752,0.8172462886056141,-181.99338830117182,0.8148294343244796,-182.00128287201335,0.002416854281134473,0.007894570841529003,0.008256236030308119,-0.008941325279278267
2.0,588.0,0.9250818563204528,-182.05021701487667,0.7059809410865278,-181.94259805054529,0.7006710045991621,-181.9491674942167,0.005309936487365663,0.006569443671423869,0.008447071424574812,-0.008674080762376413
2.0,593.0,0.8148294343244796,-182.00128287201335,0.5961328255538886,-181.89304450675365,0.5903133780351302,-181.89803078521683,0.005819447518758403,0.004986278463178451,0.007663481084725178,-0.007246483284617522
