group,start_index,start_x,start_y,predicted_x,predicted_y,true_x,true_y,error_x,error_y,position_error,yaw_error
1.0,3.0,80.1409453306529,-171.4835698419849,80.17066520111337,-171.4734979003686,80.14551226690631,-171.48105158675799,0.025152934207056887,0.0075536863893717054,0.02626267841050322,0.006467034887633004
1.0,8.0,80.14210867299539,-171.48292835749936,80.17175249877579,-171.47289793189051,80.14660697927378,-171.48044796040108,0.025145519502004277,0.0075500285105647436,0.026254524972583633,0.006466373821128801
1.0,13.0,80.14329948065486,-171.4822717321367,80.17286573521385,-171.4722834380697,80.14774840809734,-171.4798185785285,0.025117327116504384,0.0075351404587991055,0.026223242805025422,0.006465483403883088
1.0,18.0,80.144442882317,-171.48164125083133,80.173934853539,-171.47169389193465,80.14879629479192,-171.47924077937563,0.025138558747073603,0.007546887440980754,0.02624695498390059,0.0064652189104199564
1.0,23.0,80.14551226690631,-171.48105158675799,80.17493502596604,-171.47114182303247,80.14982290454576,-171.47867471577925,0.0251121214202783,0.007532892746780817,0.026217610786669773,0.006464429258588478
1.0,28.0,80.14660697927378,-171.48044796040108,80.17595910481582,-171.47057673471124,80.15084174928208,-171.478112937357,0.025117355533737395,0.00753620264575261,0.026223575258267462,0.006463784911645121
1.0,33.0,80.14774840809734,-171.4798185785285,80.17702712406113,-171.46998763855265,80.15184691262992,-171.4775587062586,0.025180211431205635,0.007571067705953283,0.02629380371738459,0.006463327780229734
1.0,38.0,80.14879629479192,-171.47924077937563,80.17788417002608,-171.46953595216783,80.15285992372233,-171.4770011295435,0.02502424630374378,0.007465177375678422,0.026114014940655433,0.006482408324933964
1.0,43.0,80.14982290454576,-171.47867471577925,80.16707244010239,-171.47426351857095,80.15185046568631,-171.47749983184133,0.015221974416078865,0.0032363132703778774,0.015562205136412493,0.005216253372986479
1.0,48.0,80.15084174928208,-171.478112937357,80.12309349122394,-171.49529717802446,80.14138562037405,-171.48270762883269,-0.01829212915011169,-0.01258954919177313,0.022205826660956385,0.0023868519925978045
1.0,53.0,80.15184691262992,-171.4775587062586,80.04640533118456,-171.53163299217027,80.11636802414682,-171.4952722812435,-0.06996269296226387,-0.036360710926771844,0.07884719212268926,-0.002158723390560891
1.0,58.0,80.15285992372233,-171.4770011295435,79.915248586674,-171.58784098230717,80.0680761329928,-171.5194414503463,-0.1528275463188038,-0.06839953196086412,0.16743582318694944,-0.013533688414656188
1.0,63.0,80.15185046568631,-171.47749983184133,79.8772481469724,-171.60765681339043,79.99192466175323,-171.55725319479944,-0.1146765147808253,-0.05040361859099107,0.12526463111885552,-0.010633484638006507
1.0,68.0,80.14138562037405,-171.48270762883269,79.8210847668466,-171.6353175737239,79.8818012551185,-171.61132763708224,-0.060716488271907565,-0.023989936641669374,0.06528406396774024,-0.007677636795170972
1.0,73.0,80.11636802414682,-171.4952722812435,79.73192215173654,-171.6791087163044,79.73611204690415,-171.6817754529146,-0.004189895167613145,0.0026667366101946754,0.004966558734550571,-0.004243495185466628
1.0,78.0,80.0680761329928,-171.5194414503463,79.5958366513314,-171.74476121848286,79.55313504561103,-171.76850902481044,0.0427016057203673,0.023747806327577337,0.048860878384141104,-0.001193397953293207
1.0,83.0,79.99192466175323,-171.55725319479944,79.41391207833195,-171.8308320496814,79.32859054019379,-171.87232079821445,0.08532153813816024,0.041488748533055286,0.09487402766353197,0.001803659489624021
1.0,88.0,79.8818012551185,-171.61132763708224,79.18032291131823,-171.93859090837717,79.06550723338074,-171.99032121229638,0.11481567793748582,0.05173030391921429,0.12593118852698382,0.0043483198706031345
1.0,93.0,79.73611204690415,-171.6817754529146,78.89840948133809,-172.0645400065566,78.77046672834443,-172.11806494238434,0.1279427529936612,0.05352493582773832,0.13868765914442607,0.006225174761749663
1.0,98.0,79.55313504561103,-171.76850902481044,78.56929497475006,-172.2060958432956,78.45205446383046,-172.25058523001363,0.11724051091960064,0.044489386718026935,0.12539793830536108,0.0071532688996796
1.0,103.0,79.32859054019379,-171.87232079821445,78.20725019699289,-172.36015886261015,78.1051481092452,-172.40279853220812,0.10210208774768148,0.042639669597974716,0.1106479902477207,-0.00021399040444958217
1.0,108.0,79.06550723338074,-171.99032121229638,77.82420537155937,-172.5227536951038,77.75893858245341,-172.58026875269437,0.06526678910596218,0.057515057590563856,0.08699273308643671,-0.025691220674493476
1.0,113.0,78.77046672834443,-172.11806494238434,77.42672377883298,-172.6916427154158,77.38259831798,-172.78148503942109,0.044125460852981746,0.08984232400527503,0.1000934537227927,-0.04821070306969677
1.0,118.0,78.45205446383046,-172.25058523001363,77.02930007201678,-172.87048165762454,77.00033423342363,-172.9936534243256,0.028965838593151716,0.12317176670106278,0.12653182966220616,-0.061795777241079104
1.0,123.0,78.1051481092452,-172.40279853220812,76.64978837400581,-173.1442534762089,76.62046545524586,-173.21397622224316,0.029322918759945082,0.06972274603427309,0.0756379195851002,-0.027451391841656125
1.0,128.0,77.75893858245341,-172.58026875269437,76.27362893278074,-173.41018390006764,76.22092280873899,-173.4562530658621,0.052706124041748126,0.04606916579444942,0.07000216816999748,-0.00995455584544569
1.0,133.0,77.38259831798,-172.78148503942109,75.85129166049279,-173.6612434822989,75.82817253303251,-173.70529598049518,0.023119127460276445,0.044052498196293755,0.04975054423681185,-0.016268651382449928
